url,title,description,content,author,date,extraction_method,domain,country,content_length,scraped_at
https://www.frihetskamp.no/dagens-video-jeg-angrer-ingenting/,Dagens video: «Jeg angrer ingenting!»,,"VIDEO Frihetskamp presenterer dagens video.
En kveld i mai 1920 hørte Walter Richard Rudolf Hess (1894 – 1987) for første gang Adolf Hitler tale på Starneckerbryggeriet i München. Da han senere returnerte hjem samme kveld, sa han til Ilse Pröhl, sin kommende kone:
I overmorgen må du bli med meg til et møte med Det nasjonalsosialistiske arbeiderpartiet. En ukjent skal tale – jeg kan ikke huske navnet hans. Men om noen kan befri oss fra Versailles, så er det den mannen. Denne ukjente mannen kommer til å gjenopprette vår ære.
Kort tid etter dette, den 1. juli 1920, ble Rudolf Hess medlem nummer 16 i det lille partiet.
I mai 1941 fløy Hess alene til Storbritannia for å fredsmekle, men ble skutt ned av britene og satt i britisk fangenskap helt frem frem til Nürnbergprosessen der han ble idømt livstidsstraff og måtte sone i Spandau-fengselet i Tyskland – absurd nok for «brudd mot freden».
Etter mange tiår med fornedring, under hvilke han knapt fikk treffe sine egne barn og sin kone, ble han til slutt, den 17. august 1987, bare en måned etter plan om løslatelse, myrdet før han kunne fortelle sin historie for verden.
Hess var en mann som gav alt for kampen, bokstavelig talt, uten å noensinne vike en tomme i sin lojalitet. Dette er hans siste ord i det offentlige rom, og det er ikke annet enn riktig at han selv skal få avslutte sin historie med sine egne ord:
Jeg hadde privilegiet å i mange år arbeide under den største sønnen min nasjon har ført frem i løpet av sin tusenårige historie. Selv om jeg kunne, skulle jeg ikke fjerne denne tiden fra mitt liv. Jeg er lykkelig over å vite at jeg har gjort min plikt for mitt folk, min plikt som en tysker, som nasjonalsosialist, som en lojal følger av min fører. Jeg angrer ingenting!.
Hvis jeg skulle begynne om igjen, så skulle jeg handle akkurat som jeg handlet, selv om jeg visste at det skulle ende med at jeg blir brent på bål. Uansett hva mennesker gjør, skal jeg en dag stå fremfor Gud den eviges domstol. Jeg skal svare ham, og jeg vet at han vil frikjenne meg.
Se dagens video:
Les også:
Rudolf Hess
Rudolf Hess ble myrdet",Av Redaksjonen,2021-06-18T00:00:00.000000,trafilatura,www.frihetskamp.no,norway,,
https://www.document.no/2021/04/13/vang-kommune-ser-innvandring-som-fremtiden/,Vang kommune ser innvandring som fremtiden,,"Det er nesten ikke til Ã¥ tro, men NRK fortsetter med artikler som fremhever hvor positivt innvandring er. NÃ¥ fokuseres det pÃ¥ fraflytting fra utkantkommuner, og det hevdes at det er bedre Ã¥ fÃ¥ innvandrere til Ã¥ bli boende enn Ã¥ sÃ¸rge for at nordmenn flytter tilbake.
Logg inn for Ã¥ lese videre (abonnenter).
StÃ¸tt Norges viktigste uavhengige medium!
Bli abonnentPluss-artikler blir Ã¥pnet 48 timer etter publisering. Artikler som er eldre enn to Ã¥r er forbeholdt abonnenter.",Erling Marthinsen,2021-04-13T00:00:00.000000,trafilatura,www.document.no,norway,,
https://www.document.no/2020/02/25/hoyre-topper-vil-ta-oppgjor-med-frps-byrakratisering/,HÃ¸yre-topper vil ta oppgjÃ¸r med Â«Frps byrÃ¥kratiseringÂ»,,"HÃ¸yre-topper mener Frp-leder Siv Jensen som finansminister innfÃ¸rte Â«smÃ¥lige og bedriftsfiendtlige byrÃ¥kratiforslagÂ» som mÃ¥ fjernes. HÃ¸yre-toppene har hÃ¥p om vei i vellinga, nÃ¥ som partifellen Jan Tore Sanner har overtatt som finansminister etter Frps regjeringsexit.
Logg inn for Ã¥ lese videre (abonnenter).
StÃ¸tt Norges viktigste uavhengige medium!
Bli abonnentPluss-artikler blir Ã¥pnet 48 timer etter publisering. Artikler som er eldre enn to Ã¥r er forbeholdt abonnenter.",Arthur Dent,2020-02-25T00:00:00.000000,trafilatura,www.document.no,norway,,
https://180grader.dk/artikel/lsning-pa-danmarks-migration-og-ghettoproblemer,Løsning på Danmarks migration- og ghettoproblemer,Israel har taget skeen i den anden hånd,"Israel har taget skeen i den anden hånd. Udvisning af 15.000 afrikanske mænd. Ikke mere vrøvl - ud af vagten. Her kunne vores politikerne lære noget.!
Men, nej - de har travlt med de sædvanlige afledningsmanøvrer, der kun har til formål at gøre: “intet, absolut intet som helst”.",Ikke angivet Ikke angivet,2018-02-05T00:00:00.000000,trafilatura,180grader.dk,denmark,,
https://tidningensyre.se/2022/13-oktober-2022/unhcr-uppmanar-ta-emot-fler-kvotflyktingar/,Tack för att du läser – så här läser du vidare!,"","För bästa användarupplevelse använder vi kakor där vi lagrar och läser in information om er användare. Om ni accepterar det så kan vi spara information om ifall ni är inloggade och vilka artiklar som blir mest lästa. Att tacka nej kan påverka vissa funktioner och användarupplevelsen. Det gör det också svårare för oss att bedriva vårt uppdrag, att leverera den bästa gröna journalistiken.
Du kan när som helst ändra inställningarna genom att klicka på den gröna fliken i nedre högra hörnet eller ""Mer"" i menyn.
För att sidan ska fungera som det ska använder vi oss av kakor. Kakorna i den här kategorin kan inte väljas bort eftersom de är nödvändiga för er läsupplevelse.
Den tekniska lagringen eller åtkomsten är nödvändig för det legitima syftet att lagra inställningar som inte efterfrågas av abonnenten eller användaren.
För vår överlevnad är det fullständigt nödvändigt att vi kan redovisa statistik över antalet besökare vi har. Vi använder också statistiken för att fatta kloka beslut om vad ni läsare är mest intresserade av att läsa.
Den tekniska lagringen eller åtkomsten som används uteslutande för anonyma statistiska ändamål. Utan en stämningsansökan, frivillig efterlevnad från din Internetleverantörs sida, eller ytterligare register från en tredje part, kan information som lagras eller hämtas endast för detta ändamål vanligtvis inte användas för att identifiera dig.
För att nå ut använder vi oss av marknadsföring, men också för att få inkomster.","",2022-10-13T00:00:00.000000,trafilatura,tidningensyre.se,sweden,,
https://tidningensyre.se/goteborg/2018/nummer-92/sma-andringar-lag-om-ensamkommande/,Tack för att du läser – så här läser du vidare!,"","För bästa användarupplevelse använder vi kakor där vi lagrar och läser in information om er användare. Om ni accepterar det så kan vi spara information om ifall ni är inloggade och vilka artiklar som blir mest lästa. Att tacka nej kan påverka vissa funktioner och användarupplevelsen. Det gör det också svårare för oss att bedriva vårt uppdrag, att leverera den bästa gröna journalistiken.
Du kan när som helst ändra inställningarna genom att klicka på den gröna fliken i nedre högra hörnet eller ""Mer"" i menyn.
För att sidan ska fungera som det ska använder vi oss av kakor. Kakorna i den här kategorin kan inte väljas bort eftersom de är nödvändiga för er läsupplevelse.
Den tekniska lagringen eller åtkomsten är nödvändig för det legitima syftet att lagra inställningar som inte efterfrågas av abonnenten eller användaren.
För vår överlevnad är det fullständigt nödvändigt att vi kan redovisa statistik över antalet besökare vi har. Vi använder också statistiken för att fatta kloka beslut om vad ni läsare är mest intresserade av att läsa.
Den tekniska lagringen eller åtkomsten som används uteslutande för anonyma statistiska ändamål. Utan en stämningsansökan, frivillig efterlevnad från din Internetleverantörs sida, eller ytterligare register från en tredje part, kan information som lagras eller hämtas endast för detta ändamål vanligtvis inte användas för att identifiera dig.
För att nå ut använder vi oss av marknadsföring, men också för att få inkomster.",Peter Wallberg; TT,2018-04-24T00:00:00.000000,trafilatura,tidningensyre.se,sweden,,
https://180grader.dk/artikel/blasphemy-hearing-for-jailed-christian-in-pakistan-asia-bibi-delayed-the-global-dispatch,"Blasphemy hearing for jailed Christian in Pakistan, Asia Bibi, delayed - The Global Dispatch","The blasphemy laws say that “whoever by words, either spoken or written, or by visible representation or by any imputation, innuendo, or insinuatio...","The blasphemy laws say that “whoever by words, either spoken or written, or by visible representation or by any imputation, innuendo, or insinuation, directly or indirectly, defiles the sacred name of the Holy Prophet Muhammad (peace be upon him) shall be punished with death, or imprisonment for life, and shall also be liable to fine.”",Ikke angivet Ikke angivet,2014-04-14T00:00:00.000000,trafilatura,180grader.dk,denmark,,
https://180grader.dk/usa/top-embedsmand-trekker-sig-i-protest-mod-trump,Top-embedsmand trækker sig i protest mod Trump,"Embedsmanden James Miller mener, at forsvarsministeren burde have modsat sig en rydning af Lafayette Square.","James Miller, en tidligere toppolitisk embedsmand i det amerikanske forsvarsministerium, Pentagon, har trukket sig fra sin post i forsvarets rådgivende bestyrelse.
Det sker af utilfredshed med forsvarsminister Mark Espers støtte til rydningen af demonstranter ved Lafayette Square i Washington D.C. mandag forud for præsident Donald Trumps besøg ved en nærliggende kirke.
I sit opsigelsesbrev, offentliggjort af The Washington Post tirsdag, påpeger James Miller, at han mener, at forsvarsminister Mark Esper har krænket sit løfte om at beskytte USA's forfatning.
Det rapporterer CNN.
- Da jeg tiltrådte bestyrelsen i 2014, efter at have forladt et job i forsvarsministeriet, aflagde jeg igen en embedsed, der omfatter at støtte og forsvare USA's forfatning.
- Du aflagde den samme ed den 23. juli 2019, da du blev taget i ed som forsvarsminister, skriver James Miller i opsigelsesbrevet til Mark Esper.
- Jeg tror, at du krænkede den ed mandag den 1. juni 2020, skriver han videre med henvisning til ordensmagtens rydning af fredelige demonstranter ved Lafayette Square.
- Du har måske ikke været i stand til at stoppe præsident Trump fra at give ordre til dette rædselsfulde misbrug af magt, men du kunne have valgt at modsætte dig det. I stedet støttede du det synligt, tilføjer Miller.
Efter sit pressemøde i Det Hvide Hus mandag gik Donald Trump til fods fra præsidentboligen til den beskadigede kirke St. John's Episcopal Church, hvor han poserede med en bibel i hånden for fotograferne.
Forinden brugte politiet tåregas og gummikugler mod fredelige demonstranter for at tvinge dem væk fra området inden præsidentens ankomst.
Kirken er under protesterne i Washington D.C. blevet ramt af graffiti og hærværk.
Donald Trumps optrin har vakt skarp kritik af præsidentens brug af magt fra blandt andre en lang række fremtrædende demokrater, herunder Joe Biden, Hillary Clinton og Kamala Harris.
Kilde: /ritzau/","",2020-06-03T00:00:00.000000,trafilatura,180grader.dk,denmark,,
https://arbejderen.dk/kalender/koebenhavn-faelles-om-ligeloen-aktivist-og-planlaegningsmoede/,KØBENHAVN: Fælles om ligeløn – aktivist- og planlægningsmøde – Arbejderen,"Vi mødes igen til et nyt planlægningsmøde i Fælles om ligeløn for at planlægge kommende aktiviteter. Vi skal blandt planlægge kommende events til Lønstrukturkomitéens møder, Folkemøde Bornholm, anden aktivisme, mulige debatindlæg, OK 23 etc.. Hvis du ikke kan deltage, men har gode idéer eller punkter til dagsordenen, så send gerne en besked eller mail inden. …","KØBENHAVN: Fælles om ligeløn – aktivist- og planlægningsmøde
Vi mødes igen til et nyt planlægningsmøde i Fælles om ligeløn for at planlægge kommende aktiviteter.
Vi skal blandt planlægge kommende events til Lønstrukturkomitéens møder, Folkemøde Bornholm, anden aktivisme, mulige debatindlæg, OK 23 etc..
Hvis du ikke kan deltage, men har gode idéer eller punkter til dagsordenen, så send gerne en besked eller mail inden.
Der vil være en sandwich (giv besked til Susanne Both hvis der er særhensyn ift. kost).
Vi mødes mandag d. 23. januar 2023 kl. 16-18 hos Dansk Socialrådgiverforening, Toldbodgade 19 B (baghuset), Kbh K.","",2023-01-19T00:00:00.000000,trafilatura,arbejderen.dk,denmark,,
https://www.document.no/2006/09/24/danske_stemmer_the_big_picture/,Danske stemmer - the Big Picture,,"Fremover kommer det flere artikler fra Danmark. Danmark har et knippe gode, skarpe intellektuelle, som ligger langt foran erkjennelsen i Norge. Hva kan det komme av? Er det den norske mindreverdighetsfølelsen som ligger under masken av godhet? Oljepenger hjelper ikke. Vi tør ikke være oss selv. Forfallet i politisk kultur er merkbart. Det tøvet som […]
Logg inn for å lese videre (abonnenter).
Støtt Norges viktigste uavhengige medium!
Bli abonnentPluss-artikler blir åpnet 48 timer etter publisering. Artikler som er eldre enn to år er forbeholdt abonnenter.",Hans Rustad,2006-09-24T00:00:00.000000,trafilatura,www.document.no,norway,,
https://www.vaken.se/cbd-olja-extrakt-forstklassig-kvalitet-blixtsnabba-leveranser-hos-cannabislight/,CBD-olja extrakt: Förstklassig kvalitet & blixtsnabba leveranser hos Cannabislight,Cannabislight har etablerat sig som en ledande leverantör av CBD-olja extrakt med fokus på att erbjuda 100 % naturliga produkter,"Cannabislight har etablerat sig som en ledande leverantör av CBD-olja extrakt med fokus på att erbjuda 100% naturliga produkter, blixtsnabba leveranser, alltid schyssta priser och fullständig transparens genom tillhandahållande av labbrapporter för varje produkt som skickas. Deras dedikation till kvalitet och kundnöjdhet har gjort dem till en pålitlig resurs för dem som söker naturliga lösningar för hälsa och välbefinnande genom CBD-produkter.
Naturliga produkter: Renhet & kvalitet
Cannabislight.se prioriterar renhet och kvalitet när det gäller deras CBD-olja extrakt. Genom att endast använda naturliga ingredienser och en noggrann extraktionsprocess säkerställer de att deras produkter behåller alla de fördelaktiga egenskaperna hos CBD utan onödiga tillsatser eller kemikalier. Kunder kan vara säkra på att de får en produkt som är så ren och naturlig som möjligt för att maximera dess potential för hälsa och välbefinnande.
Blixtsnabba leveranser: Snabbhet & tillförlitlighet
En av Cannabislights främsta fördelar är deras blixtsnabba leveranser. De förstår vikten av att få tillgång till sina produkter snabbt och smidigt, särskilt när det gäller att hantera hälsoproblem. Med snabbhet och tillförlitlighet som ledstjärnor i deras leveransprocess kan kunder vara säkra på att deras CBD-olja extrakt kommer att levereras i tid, varje gång.
Schyssta priser: Prisvärd kvalitet
Trots att de erbjuder produkter av högsta kvalitet strävar Cannabislight alltid efter att hålla sina priser schyssta och överkomliga. De tror starkt på att hälsa och välbefinnande inte ska vara något som endast är tillgängligt för dem med djupa fickor. Genom att erbjuda konkurrenskraftiga priser gör Cannabislight det möjligt för fler människor att dra nytta av fördelarna med CBD-olja extrakt utan att behöva göra avkall på kvalitet eller budget.
Full transparens: Labbrapporter & kvalitetssäkring
Cannabislight strävar efter att upprätthålla fullständig transparens gentemot sina kunder. För att säkerställa kvalitet och renhet tillhandahåller de labbrapporter för varje produkt som skickas. Dessa rapporter ger detaljerad information om produkternas innehåll och kvalitet, vilket ger kunderna fullständig sinnesfrid och försäkran om att de får en äkta och högkvalitativ produkt varje gång de handlar hos Cannabislight.
Cannabislight: Förstklassiga CBD-olja extrakt med snabba leveranser & schyssta priser
Cannabislight sätter standarden för högkvalitativa CBD-produkter genom deras fokus på naturliga ingredienser, blixtsnabba leveranser, schyssta priser och fullständig transparens. För dem som söker en pålitlig leverantör av CBD-olja extrakt är Cannabislight det självklara valet. Med deras dedikation till kvalitet och kundnöjdhet kan kunder vara säkra på att de får produkter av högsta kvalitet till rimliga priser, levererade snabbt och med fullständig transparens och tillförlitlighet.",Vaken se,2024-04-25T00:00:00.000000,trafilatura,vaken.se,sweden,,
https://inyheter.no/01/03/2023/nordmenn-slar-hull-pa-sparegrisen/,Nordmenn slår hull på sparegrisen,,"Dagens statistikk fra SSB viser at Spareraten har falt betydelig i løpet av kort tid, og har ikke vært lavere siden 1999. Kredinor venter en økning av inkassosaker i tiden fremover.
– Gjennom hele pandemien var nordmenn flinke til å spare og mange husholdninger bygde opp en solid buffer. Nå har dette snudd helt. I fjerde kvartal 2022 har spareraten sunket til minus 7,3 prosent. Dette er en oppsiktsvekkende utvikling. Det kraftige fallet i spareraten skyldes nedgang i nordmenns disponible inntekt, samtidig som vi har opprettholdt forbruket vårt og prisene steg, sier Klaus-Anders Nysteen, administrerende direktør i Kredinor i en pressemelding.
Inkassoselskapet har allerede begynt å se de første faresignalene. Blant annet har inkasso til billån økt med 41 prosent i fjerde kvartal 2022 sammenliknet med året før.
– De mest bekymringsfulle tendensene finner vi i økning i inkassosaker for billån. Dette er lån som folk normalt strekker seg langt for å betale. Derfor er økning innenfor disse kategoriene spesielt bekymringsfull og et kraftig varsko for norsk økonomi, sier Nysteen.
I starten av pandemien økte sparingen til 19,3 prosent av disponibel inntekt. Ifølge dagens statistikk fra SSB ligger den nå på minus 7,3 prosent, noe som er den laveste spareraten siden 1999, da statistikken ble innført.
Det er større usikkerhet rundt tallene for sparing i 4. kvartal enn normalt. Deler av dette kan forklares med høye bilkjøp for å unngå avgiftsøkningen som gjelder fra og med januar 2023. Sett bort fra bidraget fra bilkjøpene, er spareraten beregnet til –3,3 prosent i 4. kvartal. Tar man utgangspunkt i det siste tallet, må man tilbake til 2006 for å finne svakere spareratetall.
– Basert på utviklingen vi ser i norsk økonomi, forventer vi en økning i inkassogjeld i 2023 for alle bransjer, sier Nysteen.
Nordmenn sliter med å betale for seg: – Det er bekymringsfullt",Olav Kvilhaug,2023-03-01T00:00:00.000000,trafilatura,inyheter.no,norway,,
https://samtiden.nu/2019/09/lofvens-regeringsforklaring-mer-av-samma/,Löfvens regeringsförklaring: mer av samma - Samtiden,"”Sömning”, ”Svårt att hålla mig vaken”. Kritik från höger till vänster om talet. Det var många ord men färre konkreta besked. Många har beskrivit statsminister Stefan Löfvens regeringsförklaring som han presenterade i riksdagen på tisdagseftermiddagen som vag, svag och utan några tydliga svar på de största problemen som Sverige har. Löfven nämnde exempelvis inte de […]","”Sömning”, ”Svårt att hålla mig vaken”. Kritik från höger till vänster om talet. Det var många ord men färre konkreta besked.
Många har beskrivit statsminister Stefan Löfvens regeringsförklaring som han presenterade i riksdagen på tisdagseftermiddagen som vag, svag och utan några tydliga svar på de största problemen som Sverige har.
Löfven nämnde exempelvis inte de allt fler kommuner som går på knäna och närmar sig bankrutt.
Och till en av få konkreta besked från regeringen är att värnskatten för de som tjänar över 60.000 kr/mån ska avskaffas vid årsskiftet. Det minskar statens inkomster med sex miljarder kronor.
– Det är fel prioritering att avskaffa värnskatten. Ska vi sänka skatterna ska vi göra det för dem som har vanliga inkomster, säger Jimmie Åkesson (SD) i en kommentar till SVT Forum.
Utan fokus på akuta frågor
Löfven nämnde som sagt inte välfärdskrisen ute i kommunerna. Det var heller inget fokus på infrastrukturen, utan bara nämnande av några enskildheter utan konkreta löften.
Våldet och kriminaliteten nämndes också mer i förbigående. Ingen kraft, ingen energi och inget nytänkande i att ta itu med de akuta problemen.
Servicekontor till C-kommuner
Ett konkret besked var att fyra servicekontor ska inrättas i Åsele, Storuman, Vansbro och Torsby. Som av en slump är det kommuner där Centerpartiet har stort väljarstöd.",Dick Erixon,2019-09-10T00:00:00.000000,trafilatura,samtiden.nu,sweden,,
