date,domain,country,title,url,content_length,author
2003-01-25,www.document.no,norway,Mer om de amerikanske tv-kanalenes,https://www.document.no/2003/01/25/mer_om_de_amerikanske_tvkanale/,,Hans Rustad
2003-01-26,www.document.no,norway,Samfunnskommentator Linn Ullmann smeller til,https://www.document.no/2003/01/26/samfunnskommentator_linn_ullma/,,Hans Rustad
2003-01-27,www.document.no,norway,Scott Ritter sier han,https://www.document.no/2003/01/27/scott_ritter_sier_han/,,Hans Rustad
2003-01-28,www.document.no,norway,Rødt kort til Lægreid Erling,https://www.document.no/2003/01/28/rodt_kort_til_laegreid_erling/,,Hans Rustad
2003-01-28,www.document.no,norway,Leder for sosialdemokratisk ungdom,https://www.document.no/2003/01/28/leder_for_sosialdemokratisk_un/,,Hans Rustad
2003-01-29,www.document.no,norway,Los Angeles Times hadde mandag,https://www.document.no/2003/01/29/los_angeles_times_hadde_mandag/,,Hans Rustad
2003-01-29,www.document.no,norway,Connection Al Qaida og Saddam,https://www.document.no/2003/01/29/connection_al_qaida_og_saddam/,,Hans Rustad
2003-01-29,www.document.no,norway,I dagene etter 11. september,https://www.document.no/2003/01/29/i_dagene_etter_11_september/,,Hans Rustad
2003-01-29,www.document.no,norway,Avskrift av Erling Lægreids bidrag,https://www.document.no/2003/01/29/avskrift_av_erling_laegreids_b/,,Hans Rustad
2003-01-29,www.document.no,norway,Briter har så høy standing,https://www.document.no/2003/01/29/briter_har_sa_hoy_standing/,,Hans Rustad
2003-01-30,www.document.no,norway,Sjekk denne morsomme historien i,https://www.document.no/2003/01/30/sjekk_denne_morsomme_historien/,,Hans Rustad
2003-01-30,www.document.no,norway,Fra spøk til alvor: VG,https://www.document.no/2003/01/30/fra_spok_til_alvor_vg/,,Hans Rustad
2003-01-30,www.document.no,norway,David Johnston og Don van,https://www.document.no/2003/01/30/david_johnston_og_don_van/,,Hans Rustad
2003-02-02,www.document.no,norway,I New York Times Magazine,https://www.document.no/2003/02/02/i_new_york_times_magazine/,,Hans Rustad
2003-02-03,www.document.no,norway,"Det fransk-tyske maskeradeballet er over,",https://www.document.no/2003/02/03/det_fransktyske_maskeradeballe/,,Hans Rustad
2003-02-04,www.document.no,norway,"Verden kan ennå overraske, som",https://www.document.no/2003/02/04/verden_kan_enna_overraske_som/,,Hans Rustad
2003-02-04,www.document.no,norway,Hva vet amerikanerne om forbindelsen,https://www.document.no/2003/02/04/hva_vet_amerikanerne_om_forbin/,,Hans Rustad
2003-02-05,www.document.no,norway,"Somaliskfødt innvandrerpolitiker, tidligere muslim, har",https://www.document.no/2003/02/05/somaliskfodt_innvandrerpolitik/,,Hans Rustad
2003-02-05,www.document.no,norway,Powell la fram flere til,https://www.document.no/2003/02/05/powell_la_fram_flere_til/,,Hans Rustad
2003-02-05,www.document.no,norway,Når det gjelder dragkampen mellom,https://www.document.no/2003/02/05/nar_det_gjelder_dragkampen_mel/,,Hans Rustad
2003-02-05,www.document.no,norway,Hva säger domaren om Powell?,https://www.document.no/2003/02/05/hva_sager_domaren_om_powell/,,Hans Rustad
2003-02-06,www.document.no,norway,Det finnes bare to alternativer:,https://www.document.no/2003/02/06/det_finnes_bare_to_alternative/,,Hans Rustad
2003-02-07,www.document.no,norway,Hva blir konsekvensene hvis de,https://www.document.no/2003/02/07/hva_blir_konsekvensene_hvis_de/,,Hans Rustad
2003-02-07,www.document.no,norway,Lokalt utenriksstoff fra Bryne. Intervju,https://www.document.no/2003/02/07/lokalt_utenriksstoff_fra_bryne/,,Hans Rustad
2003-02-07,www.document.no,norway,International Crisis Group kjenner sin,https://www.document.no/2003/02/07/international_crisis_group_kje/,,Hans Rustad
2003-02-07,www.document.no,norway,"Kirken går mot venstre, fastslår",https://www.document.no/2003/02/07/kirken_gar_mot_venstre_fastsla/,,Hans Rustad
2003-02-07,www.document.no,norway,Det er interessant å sammenligne,https://www.document.no/2003/02/07/det_er_interessant_a_sammenlig/,,Hans Rustad
2003-02-08,www.document.no,norway,Hamas oppfordrer muslimer verden over,https://www.document.no/2003/02/08/hamas_oppfordrer_muslimer_verd/,,Hans Rustad
2003-02-08,www.document.no,norway,Guardian har snakket med,https://www.document.no/2003/02/08/guardian_har_snakket_med/,,Hans Rustad
2003-02-09,www.document.no,norway,Et sidespor på en søndag:,https://www.document.no/2003/02/09/et_sidespor_pa_en_sondag/,,Hans Rustad
2003-02-09,www.document.no,norway,Thomas L. Friedman tar for,https://www.document.no/2003/02/09/thomas_l_friedman_tar_for/,,Hans Rustad
2003-02-09,www.document.no,norway,"Webloggen Where is Raed?, live",https://www.document.no/2003/02/09/webloggen_where_is_raed_live/,,Hans Rustad
2003-02-09,www.document.no,norway,The Observers Chief Reporter Jason,https://www.document.no/2003/02/09/the_observers_chief_reporter_j/,,Hans Rustad
2003-02-10,www.document.no,norway,Ansar al-Islam gjennomførte lørdag et,https://www.document.no/2003/02/10/ansar_alislam_gjennomforte_lor/,,Hans Rustad
2003-02-10,www.document.no,norway,- Det er utrolig ensformig,https://www.document.no/2003/02/10/_det_er_utrolig_ensformig/,,Hans Rustad
2003-02-10,www.document.no,norway,NRKs Knut Magnus Berge er,https://www.document.no/2003/02/10/nrks_knut_magnus_berge_er/,,Hans Rustad
2003-02-11,www.document.no,norway,Daily Telegraph har også en,https://www.document.no/2003/02/11/daily_telegraph_har_ogsa_en/,,Hans Rustad
2003-02-11,www.document.no,norway,Mer Krekar-nytt: Mullaen har fått,https://www.document.no/2003/02/11/mer_krekarnytt_mullaen_har_fat/,,Hans Rustad
2003-02-11,www.document.no,norway,Profilerte BBC-programledere og journalister har,https://www.document.no/2003/02/11/profilerte_bbcprogramledere_og/,,Hans Rustad
2003-02-11,www.document.no,norway,Presset fra egen grasrot øker,https://www.document.no/2003/02/11/presset_fra_egen_grasrot_oker/,,Hans Rustad
2003-02-11,www.document.no,norway,Hvis du noengang har drømt,https://www.document.no/2003/02/11/hvis_du_noengang_har_dromt/,,Hans Rustad
2003-02-11,www.document.no,norway,"""An Islamic militant suspected by",https://www.document.no/2003/02/11/an_islamic_militant_suspected/,,Hans Rustad
2003-02-11,www.document.no,norway,Antiamerikanisme er vår tids antisemittisme.,https://www.document.no/2003/02/11/antiamerikanisme_er_var_tids_a/,,Hans Rustad
2003-02-11,www.document.no,norway,"Farlig utvikling i Pakistan, der",https://www.document.no/2003/02/11/farlig_utvikling_i_pakistan_de/,,Hans Rustad
2003-02-11,www.document.no,norway,Stavanger Aftenblad inviterer til debatt,https://www.document.no/2003/02/11/stavanger_aftenblad_inviterer/,,Hans Rustad
2003-02-11,www.document.no,norway,Holocaust-senterets leder Oddbjørn Fure ble,https://www.document.no/2003/02/11/holocaustsenterets_leder_oddbj/,,Hans Rustad
2003-02-11,www.document.no,norway,William Safire i NYTimes var,https://www.document.no/2003/02/11/william_safire_i_nytimes_var/,,Hans Rustad
2003-02-11,www.document.no,norway,Tsjetsjenias president Aslan Maskhadov,https://www.document.no/2003/02/11/tsjetsjenias_president_aslan_m/,,Hans Rustad
2003-02-11,,sweden,”Samhället gör oss till monster”,https://proletaren.se/artikel/kronika-samhallet-gor-oss-till-monster/,5280.0,Root --Ppa-Color-Scheme ; --Ppa-Color-Scheme-Active
2003-02-11,www.document.no,norway,På tide også å rette,https://www.document.no/2003/02/11/pa_tide_ogsa_a_rette/,,Hans Rustad
2003-02-12,www.document.no,norway,Dilemma for hjelpeorganisasjonene: Skal de,https://www.document.no/2003/02/12/dilemma_for_hjelpeorganisasjon/,,Hans Rustad
2003-02-12,www.document.no,norway,FNs høykommissær for menneskerettigheter finner,https://www.document.no/2003/02/12/fns_hoykommissaer_for_menneske/,,Hans Rustad
2003-02-12,www.document.no,norway,Som apropos til temaet USA,https://www.document.no/2003/02/12/som_apropos_til_temaet_usa/,,Hans Rustad
2003-02-13,www.document.no,norway,Man må lure av,https://www.document.no/2003/02/13/man_ma_lure_av/,,Hans Rustad
2003-02-14,www.document.no,norway,I lykkerusen over den beste,https://www.document.no/2003/02/14/i_lykkerusen_over_den_beste/,,Hans Rustad
2003-02-14,www.document.no,norway,Den brokete fredsbevegelsen mot USA,https://www.document.no/2003/02/14/den_brokete_fredsbevegelsen_mo/,,Hans Rustad
2003-02-14,www.document.no,norway,Det florerer med kommentarer som,https://www.document.no/2003/02/14/det_florerer_med_kommentarer_s/,,Hans Rustad
2003-02-14,www.document.no,norway,Det er interessant å se,https://www.document.no/2003/02/14/det_er_interessant_a_se/,,Hans Rustad
2003-02-14,www.document.no,norway,Otto Jespersen tente på,https://www.document.no/2003/02/14/otto_jespersen_tente_pa/,,Hans Rustad
2003-02-14,www.document.no,norway,På tysk har man uttrykket,https://www.document.no/2003/02/14/pa_tysk_har_man_uttrykket/,,Hans Rustad
2003-02-14,www.document.no,norway,The New Republic oppsummerer holdningen,https://www.document.no/2003/02/14/the_new_republic_oppsummerer_h/,,Hans Rustad
2003-02-15,www.document.no,norway,"Ettertanke. Krigsmotstanderne kom, så og",https://www.document.no/2003/02/15/ettertanke_krigsmotstanderne_k/,,Hans Rustad
2003-02-16,www.document.no,norway,Dark Times: Haaretz har en,https://www.document.no/2003/02/16/dark_times_haaretz_har_en/,,Hans Rustad
2003-02-16,www.document.no,norway,Newsweek har en oversikt over,https://www.document.no/2003/02/16/newsweek_har_en_oversikt_over/,,Hans Rustad
2003-02-16,www.document.no,norway,Ifølge Ha'aretz' Uzi Benziman vurderer,https://www.document.no/2003/02/16/ifolge_haaretz_uzi_benziman_vu/,,Hans Rustad
2003-02-16,www.document.no,norway,Kort om Knut Magnus Berges,https://www.document.no/2003/02/16/kort_om_knut_magnus_berges/,,Hans Rustad
2003-02-17,www.document.no,norway,Var noen i tvil om,https://www.document.no/2003/02/17/var_noen_i_tvil_om/,,Hans Rustad
2003-02-17,www.document.no,norway,Jacques Chirac tar i mot,https://www.document.no/2003/02/17/jacques_chirac_tar_i_mot/,,Hans Rustad
2003-02-17,www.document.no,norway,TV2 framstår mer og mer,https://www.document.no/2003/02/17/tv2_framstar_mer_og_mer/,,Hans Rustad
2003-02-17,www.document.no,norway,Saddam Hussein takker og,https://www.document.no/2003/02/17/saddam_hussein_takker_og/,,Hans Rustad
2003-02-18,www.document.no,norway,David Aaronovitch har spørsmål til,https://www.document.no/2003/02/18/david_aaronovitch_har_sporsmal/,,Hans Rustad
2003-02-18,www.document.no,norway,Forskere fra FAFO tilbakeviser,https://www.document.no/2003/02/18/forskere_fra_fafo_tilbakeviser/,,Hans Rustad
2003-02-18,www.document.no,norway,Chiracs krakilske utfall mot EUs,https://www.document.no/2003/02/18/chiracs_krakilske_utfall_mot_e/,,Hans Rustad
2003-02-18,www.document.no,norway,Hvorfor har ikke andre land,https://www.document.no/2003/02/18/hvorfor_har_ikke_andre_land/,,Hans Rustad
2003-02-18,www.document.no,norway,Amnestyrapport forteller litt om virkeligheten,https://www.document.no/2003/02/18/amnestyrapport_forteller_litt_1/,,Hans Rustad
2003-02-18,www.document.no,norway,George W. Bush lar seg,https://www.document.no/2003/02/18/george_w_bush_lar_seg/,,Hans Rustad
2003-02-18,www.document.no,norway,Die Welt beskriver også Chiracs,https://www.document.no/2003/02/18/die_welt_beskriver_ogsa_chirac/,,Hans Rustad
2003-02-18,www.document.no,norway,Svenske nynazister verver frivillige til,https://www.document.no/2003/02/18/svenske_nynazister_verver_friv/,,Hans Rustad
2003-02-18,www.document.no,norway,Amnestyrapport forteller litt om,https://www.document.no/2003/02/18/amnestyrapport_forteller_litt/,,Hans Rustad
2003-02-18,www.document.no,norway,"Noe helt annet, nemlig ""blogging"".",https://www.document.no/2003/02/18/noe_helt_annet_nemlig_blogging/,,Hans Rustad
2003-02-18,www.document.no,norway,Å være pasifist er bare,https://www.document.no/2003/02/18/a_vaere_pasifist_er_bare/,,Hans Rustad
2003-02-18,www.document.no,norway,Iraks fredselskende visestatsminister Tariq Aziz,https://www.document.no/2003/02/18/iraks_fredselskende_visestatsm/,,Hans Rustad
2003-02-18,www.document.no,norway,"Hvem opptrer mest ""infantilt"" og",https://www.document.no/2003/02/18/hvem_opptrer_mest_infantilt_og/,,Hans Rustad
2003-02-19,www.document.no,norway,Journalisten Christopher Allbritton står bak,https://www.document.no/2003/02/19/journalisten_christopher_allbr/,,Hans Rustad
2003-02-19,www.document.no,norway,Dette er noe av det,https://www.document.no/2003/02/19/dette_er_noe_av_det/,,Hans Rustad
2003-02-19,www.document.no,norway,Michael Moore kan forøvrig bli,https://www.document.no/2003/02/19/michael_moore_kan_forovrig_bli/,,Hans Rustad
2003-02-20,www.document.no,norway,Thomas Friedman skriver at Bush,https://www.document.no/2003/02/20/thomas_friedman_skriver_at_bus/,,Hans Rustad
2003-02-20,www.document.no,norway,The Guardian gjør en grundig,https://www.document.no/2003/02/20/the_guardian_gjor_en_grundig/,,Hans Rustad
2003-02-20,www.document.no,norway,Fritt Ord har (sammen med,https://www.document.no/2003/02/20/fritt_ord_har_sammen_med/,,Hans Rustad
2003-02-21,www.document.no,norway,I siste Samtiden er det,https://www.document.no/2003/02/21/i_siste_samtiden_er_det/,,Hans Rustad
2003-02-24,www.document.no,norway,NUPI-forsker Svein Melby maner,https://www.document.no/2003/02/24/nupiforsker_svein_melby_maner/,,Hans Rustad
2003-02-24,www.document.no,norway,Opposisjonell politiker arrestert i Teheran,https://www.document.no/2003/02/24/opposisjonell_politiker_arrest/,,Hans Rustad
2003-02-25,www.document.no,norway,"""We simply do not know",https://www.document.no/2003/02/25/we_simply_do_not_know/,,Hans Rustad
2003-02-25,www.document.no,norway,Lederen for menneskeskjoldene i,https://www.document.no/2003/02/25/lederen_for_menneskeskjoldene/,,Hans Rustad
2003-02-25,www.document.no,norway,“We simply do not know,https://www.document.no/2003/02/25/we_simply_do_not_know-2/,,Hans Rustad
2003-02-25,www.document.no,norway,Irakerne er skuffet over manglende,https://www.document.no/2003/02/25/irakerne_er_skuffet_over_mangl/,,Hans Rustad
2003-02-25,www.document.no,norway,Dagbladets nettavis har i,https://www.document.no/2003/02/25/dagbladets_nettavis_har_i/,,Hans Rustad
2003-02-25,,sweden,Till försvar för den lilla människan,https://proletaren.se/artikel/kronika-till-forsvar-den-lilla-manniskan/,4337.0,Root --Ppa-Color-Scheme ; --Ppa-Color-Scheme-Active
2003-02-25,www.document.no,norway,Mer om blogging.,https://www.document.no/2003/02/25/mer_om_blogging/,,Hans Rustad
2003-02-26,www.document.no,norway,Iran-Irak The Middle East Media,https://www.document.no/2003/02/26/iranirak_the_middle_east_media/,,Hans Rustad
2003-02-26,www.document.no,norway,11. januar 1999 hadde Newsweek,https://www.document.no/2003/02/26/11_januar_1999_hadde_newsweek/,,Hans Rustad
2003-02-27,www.document.no,norway,FNs sanksjonskomite har funnet grunn,https://www.document.no/2003/02/27/fns_sanksjonskomite_har_funnet/,,Hans Rustad
2003-02-27,www.document.no,norway,Otto Jespersen er anmeldt for,https://www.document.no/2003/02/27/otto_jespersen_er_anmeldt_for/,,Hans Rustad
2003-02-28,www.document.no,norway,Et Irak befridd for Saddam,https://www.document.no/2003/02/28/et_irak_befridd_for_saddam/,,Hans Rustad
2003-02-28,www.document.no,norway,Innlegg fra en muslim og,https://www.document.no/2003/02/28/innlegg_fra_en_muslim_og/,,Hans Rustad
2003-02-28,www.document.no,norway,Aboriginer konverterer til islam,https://www.document.no/2003/02/28/aboriginer_konverterer_til_isl/,,Hans Rustad
2003-02-28,www.document.no,norway,En ny dansk bok om,https://www.document.no/2003/02/28/en_ny_dansk_bok_om/,,Hans Rustad
2003-03-01,www.document.no,norway,New York Times Magazine følger,https://www.document.no/2003/03/01/new_york_times_magazine_folger/,,Hans Rustad
2003-03-01,www.document.no,norway,Den palestinske selvstyremyndigheten har plassert,https://www.document.no/2003/03/01/den_palestinske_selvstyremyndi/,,Hans Rustad
2003-03-01,www.document.no,norway,Iraks ambassade i Stockholm innvilger,https://www.document.no/2003/03/01/iraks_ambassade_i_stockholm_in/,,Hans Rustad
2003-03-03,www.document.no,norway,Velrenommerte Institute for War and,https://www.document.no/2003/03/03/velrenommerte_institute_for_wa/,,Hans Rustad
2003-03-03,www.document.no,norway,Åsne Seierstad er kastet ut,https://www.document.no/2003/03/03/asne_seierstad_er_kastet_ut/,,Hans Rustad
2003-03-03,www.document.no,norway,"""Befri oss fra Saddam""",https://www.document.no/2003/03/03/befri_oss_fra_saddam/,,Hans Rustad
2003-03-03,www.document.no,norway,Profil på Khalid Sheikh Mohammed,https://www.document.no/2003/03/03/profil_pa_khalid_sheikh_mohamm/,,Hans Rustad
2003-03-03,www.document.no,norway,Israel pågrep en av grunnleggerne,https://www.document.no/2003/03/03/israel_pagrep_en_av_grunnlegge/,,Hans Rustad
2003-03-04,www.document.no,norway,I forbifarten sakser vi fra,https://www.document.no/2003/03/04/i_forbifarten_sakser_vi_fra/,,Hans Rustad
2003-03-04,www.document.no,norway,Dagbladet har snakket med Åsne,https://www.document.no/2003/03/04/dagbladet_har_snakket_med_asne/,,Hans Rustad
2003-03-04,www.document.no,norway,“We want to fight and,https://www.document.no/2003/03/04/we_want_to_fight_and-2/,,Hans Rustad
2003-03-04,www.document.no,norway,Saddams strategi er å trekke,https://www.document.no/2003/03/04/saddams_strategi_er_a_trekke/,,Hans Rustad
2003-03-04,www.document.no,norway,"En svensk professor, Göran Englund,",https://www.document.no/2003/03/04/en_svensk_professor_goran_engl/,,Hans Rustad
2003-03-04,www.document.no,norway,"""We want to fight and",https://www.document.no/2003/03/04/we_want_to_fight_and/,,Hans Rustad
